GRID_ID,lon,lat,population,population_density_km2,area_m2,scenario
DV-114,104.08043410354202,30.61537344551249,2524,24287.21373243569,103922.995359043,daytime
DE-116,104.0273098496126,30.60717274806,2657,25567.007482995898,103922.995359043,daytime
DO-103,104.05820931311064,30.648034368784803,6232,59967.47859786437,103922.99535872,daytime
CV-79,103.99793779919044,30.724162309420304,816,7851.968630615383,103922.982679574,daytime
EN-84,104.13593323334896,30.70952579785408,766,7370.841873306856,103923.000000045,daytime
CK-121,103.96522471225232,30.590916893901262,5139,63827.28810083643,80514.1523776044,daytime
EN-78,104.13576598963176,30.72827888943081,694,6678.019299476161,103923.029999994,daytime
DD-80,104.0230335415914,30.72122797647696,708,6812.735521663136,103923.012679518,daytime
DN-58,104.05486931694831,30.78967348202724,25,1193.6594603073345,20943.9968695621,daytime
DC-71,104.01820653490807,30.74775952911874,25,1159.6882935625638,21557.5169110313,daytime
DW-115,104.08360783884892,30.6107072513508,2048,19706.89597229901,103923.012679357,daytime
EL-116,104.1305636820203,30.60946669914676,4555,43830.53032933621,103922.995359043,daytime
EI-96,104.12062418452985,30.670351658498426,4599,44253.92074305537,103922.995359043,daytime
DU-101,104.0769336623369,30.65442010119093,8064,77595.91582343956,103922.995359043,daytime
CA-81,103.93237074922334,30.715888474110184,24,253.99119491813656,94491.4645869334,daytime
EB-119,104.0993562749612,30.599877156100188,523,5032.572417616429,103922.995359043,daytime
DU-128,104.0777338183237,30.57003115200818,79,760.1784622582397,103922.965359104,daytime
CT-112,103.99274253303204,30.62097528311732,353,3396.7452530326086,103923.012679518,daytime
CQ-98,103.9829120677269,30.66309532808901,117,1125.833412472174,103923.012680077,daytime
EN-82,104.13587750286784,30.71577683479705,344,3310.1421311524487,103923.029999994,daytime
EN-128,104.13715490460469,30.57200144638381,26,250.18516107547572,103923.029999994,daytime
DO-120,104.05872360512898,30.59490094708675,4194,40356.80443508395,103922.99535872,daytime
DA-80,104.013650640901,30.71959419389243,1084,10430.798454087955,103923.012679357,daytime
ER-129,104.14969513858604,30.568958187058307,25,240.5626949739808,103923.012679518,daytime
EU-94,104.15814683881072,30.67685165272784,2101,20216.888885644647,103923.012679357,daytime
CP-81,103.9792056488296,30.717765076563285,1194,11489.274311957322,103923.012679518,daytime
EN-106,104.13654511984728,30.640763991620663,2750,26461.89203682917,103923.029999994,daytime
DO-95,104.05796681978563,30.673038179203548,4312,41492.26054460705,103922.99535872,daytime
EQ-76,104.14512443210616,30.73302941516801,38,365.6554019159124,103922.982679574,daytime
CM-107,103.97068601380263,30.63486810519485,628,6042.936642221789,103922.982679015,daytime
EE-101,104.10824217958566,30.654638686703564,2612,25133.99455995213,103922.99535872,daytime
CJ-88,103.9606435763598,30.69573837475266,756,7274.615896013179,103923.012679518,daytime
DT-106,104.07393687592364,30.64033309261094,3527,33938.57935050781,103923.029999994,daytime
EO-85,104.13910753395062,30.70485832296237,2589,24912.67684361173,103922.995359043,daytime
DO-98,104.05805779033682,30.663661761446207,1151,11075.508322492076,103922.995359279,daytime
FN-92,104.21764329990538,30.68535792306867,101,1255.4823989301444,80447.1652378933,daytime
CL-127,103.96868599647688,30.57513074627212,44,3646.9211867292784,12064.9714504692,daytime
DB-95,104.01724287180382,30.67429935760409,1717,16521.85341389111,103922.965359104,daytime
DQ-98,104.06432002788468,30.66370700327587,993,9555.150244315118,103923.012680077,daytime
EI-65,104.11968243192486,30.76694549748578,953,11598.289182840286,82167.2907940567,daytime
EW-86,104.16419470088928,30.701896508176205,3939,37903.075478926665,103922.965359104,daytime
EG-81,104.11393323803117,30.71719175951264,2118,20380.47740152376,103922.982679574,daytime
EM-98,104.13320555982132,30.66418475104233,1277,12287.944507230566,103922.995359279,daytime
DX-62,104.08516144822758,30.77794268966089,842,8102.151566736216,103923.012679357,daytime
BY-89,103.92624307723536,30.69077007105651,836,8044.416519929917,103923.012679518,daytime
FO-90,104.22067958321898,30.689744808634373,98,943.0057642980048,103923.012679518,daytime
DG-124,104.03381651691691,30.58221550853794,3037,29223.556185439185,103923.012679518,daytime
FA-78,104.17651205012604,30.7269809520742,755,7264.9933882142195,103923.012679518,daytime
DT-57,104.07247216260122,30.79348075957297,882,8487.050464175754,103923.029999994,daytime
DU-84,104.0764281242628,30.70755331186505,702,6755.001600701212,103922.995359043,daytime
BV-87,103.91738449711252,30.69827501966246,156,2599.7871676159384,60004.9119186381,daytime
CX-114,104.00532519628456,30.61482074411018,465,4474.46687225935,103922.995359043,daytime
ER-128,104.14966787205854,30.572083784304816,27,259.80771057189924,103923.012679518,daytime
DS-116,104.0711199654588,30.607492950365994,2167,20851.97787566884,103922.995359043,daytime
DG-80,104.03244798980832,30.719735664245423,2038,19610.670894278912,103923.012679518,daytime
ES-117,104.15241381513084,30.604936049748943,3032,30882.179598241702,98179.5987020498,daytime
DT-113,104.07414520616408,30.61845455493785,1518,14606.9644043297,103923.029999994,daytime
EF-69,104.11044149819026,30.75623890706256,1746,16800.90626712515,103922.965359104,daytime
EG-114,104.11487391255731,30.614049501248587,4078,39240.58680415574,103923.012679518,daytime
CP-91,103.97953463833558,30.686511252729,92,885.2707175042492,103923.012679518,daytime
FN-86,104.21743401056234,30.70379113343602,24,230.94018717502155,103923.012679518,daytime
DM-98,104.05179556596688,30.663616217916065,3991,38403.42862543972,103923.012680077,daytime
CN-99,103.97353552300464,30.661458771922888,1270,12220.586941439513,103922.995359043,daytime
ED-93,104.10486641910464,30.68118403540572,3541,34073.29443724076,103923.029999994,daytime
DJ-86,104.04201662895532,30.702615474036257,1837,17676.543880601883,103923.029999994,daytime
FO-89,104.22065447247758,30.692870403950653,24,230.94018717502155,103923.012679518,daytime
DQ-79,104.06374699358857,30.72309085316144,1714,16492.978367416123,103923.012679518,daytime
CQ-118,103.98356572472872,30.60058692832472,159,1529.9787400345178,103923.012679518,daytime
EF-67,104.11038401722732,30.762489856246003,373,3589.196007210188,103922.995359043,daytime
CX-75,104.00407528642366,30.73671210359044,49,471.5029607327057,103922.995359043,daytime
CN-120,103.97422809037812,30.59582511149044,39,375.2778667056229,103922.995359043,daytime
EI-134,104.12179323301348,30.551716302137084,2254,24405.42347283547,92356.5207753441,daytime
DH-80,104.03556533976855,30.721321691136488,170,1635.8265984654915,103922.99535872,daytime
EA-91,104.09542756467728,30.685807203911008,1589,15290.16930643118,103922.982679574,daytime
CK-101,103.96422596880132,30.653570766792186,1596,15357.525006770144,103922.99535872,daytime
DD-98,104.02360002352532,30.664970260634245,1463,14077.728909877354,103923.012679518,daytime
CI-93,103.95769621302956,30.678523744735184,2194,21111.782110916552,103923.012679518,daytime
DT-60,104.07256216164224,30.78410447709224,1180,11354.557310348517,103923.029999994,daytime
DB-70,104.01747140273147,30.75107427312152,41,27615.37205317124,1484.680341118,daytime
DT-86,104.07334038849494,30.702842788525885,2760,26558.11709878128,103923.029999994,daytime
DI-75,104.03855870211105,30.73540934755308,35,336.78782909478974,103922.995359043,daytime
ES-94,104.15188359300484,30.67681091642242,1328,12778.692486796594,103922.995359043,daytime
CJ-86,103.96057657788457,30.701989105200987,2920,28097.722772960955,103923.012679518,daytime
DS-138,104.07171476332996,30.53959653171977,4234,82719.1746339233,51185.2302532964,daytime
EJ-127,104.1246139159516,30.57504348204142,36,346.4102807625323,103923.012679518,daytime
EV-125,104.1604345947427,30.58153100216981,2429,188574.0994649693,12880.8781635001,daytime
DA-116,104.01479280327725,30.60707855255917,24,230.9401871753791,103923.012679357,daytime
DV-118,104.08055222468629,30.602871362096987,1293,12441.904657701803,103922.995359043,daytime
EX-83,104.1672331741834,30.712856044193067,45,433.0127787844773,103923.029999994,daytime
DZ-71,104.0916953174178,30.749857667339704,154,1481.8662010397215,103923.012679518,daytime
CT-94,103.99215917098508,30.677232854337408,1664,16011.85297746816,103923.012679518,daytime
DL-112,104.04907737497489,30.62139939902961,2091,20120.66716106301,103922.995359043,daytime
DK-84,104.0451028149491,30.7073267107658,1883,18119.185205299687,103922.995359043,daytime
DP-76,104.06050785771308,30.734007276091617,1851,17811.261935873536,103923.012679518,daytime
FQ-87,104.2253619032469,30.6990304147057,26,2232.737431544415,11644.8981562581,daytime
ED-79,104.1044623563194,30.724940988261487,82,789.045735784807,103923.000000045,daytime
CS-102,103.9893042188712,30.6506425352647,1070,10296.08631716133,103922.982679015,daytime
FM-87,104.2143394582013,30.699083839026297,936,9006.66880093495,103922.995359043,daytime
DV-113,104.0804045617036,30.61849896276935,1919,18465.595543797182,103922.995359043,daytime
FB-91,104.17997586228684,30.68793134185162,204,1962.9915909876831,103923.012679518,daytime
EG-105,104.11461784618776,30.642179373703005,1068,10276.83832928846,103923.012679518,daytime
CJ-85,103.96054307078624,30.7051144685682,1844,17743.904381280823,103923.012679518,daytime
EU-76,104.1576581808678,30.733111371811614,24,230.94025384198648,103922.982679413,daytime
DP-136,104.0623186781874,30.546477937494696,1109,10671.364229598605,103922.982679574,daytime
CS-87,103.98881596362106,30.697523614765025,304,2925.2423708836063,103923.012679518,daytime
DM-125,104.05261781140608,30.57922799452584,674,6485.570256498521,103923.012679518,daytime
DV-80,104.0794270848219,30.72164016747796,1595,15347.902497319705,103922.995359043,daytime
CQ-82,103.98238766825808,30.713101605689097,1858,17878.61949046625,103923.012679518,daytime
DZ-117,104.0930398451368,30.60608475320528,3627,34900.83578682513,103923.012679518,daytime
EH-71,104.11676686881482,30.75003077440829,43,413.7678353552469,103923.012679518,daytime
EQ-120,104.14633423797572,30.59550522970106,896,8621.766987867471,103923.012679518,daytime
DT-80,104.07316107826108,30.721595578011566,3136,30176.17942818046,103923.029999994,daytime
EG-74,104.1137330763216,30.7390702064739,1342,12913.405466203289,103923.012679518,daytime
ED-124,104.10575798787212,30.584292572600084,4182,40241.32090837076,103923.029999994,daytime
EE-130,104.10957776341805,30.562585368867367,2474,127533.28038029152,19398.8580284517,daytime
EJ-95,104.12371325231013,30.675061104757305,4895,47102.18927311556,103922.982679574,daytime
DZ-58,104.09131358673866,30.790488556259824,24,230.9402538416289,103922.982679574,daytime
DV-64,104.07895133842166,30.77164742420522,26,250.18524447041523,103922.995359043,daytime
CK-95,103.9640259387508,30.67232308462316,4319,41559.61811042622,103922.99535872,daytime
DJ-104,104.042571694427,30.646357281122167,953,9170.248404035709,103923.029999994,daytime
EK-101,104.12702745137894,30.654766218825888,2305,22179.88047660103,103923.012679518,daytime
EE-98,104.1081560862075,30.664015248518204,985,9478.17176164613,103922.995359279,daytime
EA-107,104.09589321206384,30.63579905569546,1150,11065.88716330423,103922.982679015,daytime
DR-84,104.06701545360822,30.709048855121825,2228,21438.957138118458,103922.965359104,daytime
CK-99,103.9641593129752,30.65982154495036,1706,16416.001041071344,103922.99535872,daytime
EG-79,104.11387607131412,30.723442752269385,1978,19033.32042634136,103923.012679518,daytime
CO-87,103.97628742084152,30.69742545569923,588,5658.035528792468,103922.995359043,daytime
DZ-108,104.09277754580091,30.63421449181624,2344,22555.15828076044,103923.012679518,daytime
DK-83,104.0450720258828,30.710452151210564,1943,18696.535769462185,103922.995359043,daytime
DX-65,104.08697165747036,30.768523884765155,35,7478.828241938967,4679.87749788541,daytime
EH-100,104.11759221153731,30.65939108659032,3524,33909.72727259488,103922.982679015,daytime
EJ-135,104.12397720523803,30.550811320851768,115,4633.837458841777,24817.4436461015,daytime
EF-132,104.11224297904904,30.559330886480808,35,336.78782909478974,103922.995359043,daytime
EX-79,104.16712571950362,30.72535820616647,25,240.5627243246363,103923.000000045,daytime
DX-64,104.08519922977536,30.77178261255319,2156,22091.551656219905,97593.8690749672,daytime
DG-109,104.03335103116392,30.62909771290386,800,7698.006239167385,103923.012679518,daytime
EM-106,104.13342860861177,30.6391803873207,166,1597.336560845947,103922.995359279,daytime
CY-73,104.00716063876152,30.741424200851508,39,375.2778667056229,103922.995359043,daytime
EP-90,104.14236444256235,30.69081416533153,911,8766.106065867241,103922.995359043,daytime
DO-71,104.0568743290113,30.74768843581437,1081,15750.43792768224,68633.0122986666,daytime
CL-90,103.96697427487756,30.68953760754602,1157,11133.24152339583,103923.012679518,daytime
ER-111,104.14921901682231,30.62561688390508,578,7723.517700790064,74836.3663283732,daytime
CT-110,103.99267779608962,30.62722614922463,1630,15684.692240077296,103922.982679574,daytime
DH-74,104.03582034718966,30.740336384667163,431,6173.634088703951,69813.0135034422,daytime
EF-87,104.1109580191023,30.69998009241681,876,8429.318236772451,103922.995359043,daytime
DR-111,104.06782596386486,30.62466085290997,2370,22805.34728441862,103922.995359043,daytime
CF-95,103.94835252877444,30.67375998330488,1197,11518.14516035124,103922.982679574,daytime
CD-88,103.94185129966466,30.69558661454174,42,404.1453949137477,103922.995359043,daytime
DL-82,104.0481586002548,30.7151633180134,522,5022.949908213722,103922.995359043,daytime
CZ-106,104.01133002913753,30.63987205170229,2393,23026.661162945093,103923.012679357,daytime
BZ-80,103.92955722418348,30.72057657189844,25,353.8810634893655,70645.2042205736,daytime
ER-86,104.14851881755966,30.703357521856603,438,4214.658415944144,103923.012679518,daytime
EC-63,104.10087926723322,30.77336414045692,830,7986.682804247871,103922.995359043,daytime
BV-85,103.91768552232794,30.70388862723938,162,10001.83766251843,16197.0235336942,daytime
DB-136,104.01853609531156,30.546155354932747,35,336.78792631694165,103922.965359104,daytime
DR-76,104.06677464464175,30.734052492675985,42,404.1453949137477,103922.995359043,daytime
DV-82,104.07948646951148,30.71538923336159,56,538.8605265516636,103922.995359043,daytime
CV-83,103.9980670737858,30.71166073843284,1014,9757.22290814466,103923.012679518,daytime
DP-90,104.06093190343896,30.690250923716267,9376,90220.63312304176,103923.012679518,daytime
EB-76,104.09810878713816,30.73427403748352,28,269.4302632758318,103922.995359043,daytime
DR-92,104.06725596161807,30.684045119479308,2566,24691.35912734944,103922.995359043,daytime
DH-94,104.0360004232906,30.6775655707431,2555,24585.51152399606,103922.99535872,daytime
EI-73,104.11997187347686,30.7422383501186,25,240.56273506770697,103922.995359043,daytime
CX-96,104.00474926182176,30.67107858451819,851,8188.755501704745,103922.995359043,daytime
EP-103,104.14272330662642,30.650182092985656,141,1356.773825774582,103922.995359601,daytime
DC-82,104.01997962768895,30.71339082417253,1308,12586.240201038674,103923.012679518,daytime
FP-82,104.22338391002006,30.715943235966023,25,346.38945619798324,72173.0975140044,daytime
DZ-83,104.09204699652764,30.712352002581284,2910,28001.497694971364,103923.012679518,daytime
DD-137,104.02482194413082,30.543076837358715,73,702.4430693240239,103923.012679518,daytime
DF-124,104.03067249734912,30.583754990909707,1769,17022.216296358878,103923.012679518,daytime
DN-73,104.05414949056409,30.743338062803247,382,3675.797979202426,103923.012679518,daytime
EP-119,104.14316398506811,30.600173033733743,3497,33649.91538127085,103922.995359043,daytime
EK-113,104.12736417765068,30.617259642916487,6708,64547.782315418524,103923.012679518,daytime
CW-89,104.00140892731692,30.69136975147212,426,4099.188322356633,103923.012679518,daytime
ET-75,104.15448380387114,30.737779279683824,24,230.9401871753791,103923.012679357,daytime
CW-124,104.00243269279257,30.58205327514192,2104,29245.059010159515,71943.7768707899,daytime
EN-92,104.13615598109358,30.68452159073755,1940,18667.66201870857,103923.029999994,daytime
DE-99,104.02677813599962,30.66030557982317,776,7467.067296501624,103922.995359043,daytime
DX-84,104.08581104706904,30.709182557394385,356,3425.6137653228,103922.982679413,daytime
CH-108,103.9553827846753,30.63332205487822,160,1986.0201619209247,80563.1297545562,daytime
CR-107,103.98632029564811,30.63655377603155,1482,14260.55893485799,103922.99535872,daytime
DM-88,104.05149014845952,30.694870831984428,6166,59332.383088382616,103923.012679518,daytime
EU-74,104.15758317186504,30.739319302291545,187,1853.9001087561912,100868.433588615,daytime
EN-104,104.13648958074091,30.647015095794952,2803,26971.88486517533,103923.029999994,daytime
CU-79,103.9948210025862,30.72257539086188,1905,18330.88041215927,103922.995359043,daytime
DG-127,104.03401286228392,30.572834806767208,29,296.3108591064841,97870.1897306382,daytime
ED-114,104.10547085724826,30.61554804357576,1074,10334.57165365619,103923.029999994,daytime
CQ-105,103.983141080283,30.64121745857156,2324,22362.708124781253,103923.012679518,daytime
EC-58,104.10073388749778,30.788991418850767,1668,16050.345683717407,103922.995359043,daytime
DG-104,104.03319562638563,30.64472503776512,2397,23065.15119410528,103923.012679518,daytime
EC-125,104.10267256759292,30.57958270748404,63,606.2180923706215,103922.995359043,daytime
DV-128,104.08074783109164,30.571772071171623,3028,33158.41314025002,91319.2072006727,daytime
CO-91,103.9764193481202,30.68492391700985,3863,37171.76455320988,103922.965359104,daytime
EE-84,104.10775378268596,30.707772357395232,46,442.6354325259565,103922.99535872,daytime
EA-86,104.09528181080562,30.701434669845234,2869,27606.98284465139,103922.982679574,daytime
CK-90,103.9638591036356,30.68794997371413,2739,26356.05325409989,103922.99535872,daytime
CK-87,103.96375893995312,30.697326088351105,2353,22641.76462464295,103922.99535872,daytime
FF-91,104.19250389309998,30.68800982960705,24,230.94022566499868,103922.995359043,daytime
DB-90,104.01708459355888,30.689926498646585,2735,26317.563216407143,103922.995359043,daytime
CL-120,103.96797039113748,30.59577562722221,183,1760.918927209539,103923.012679518,daytime
CZ-73,104.01027824400384,30.743010836999773,1119,10767.58622705205,103923.012679357,daytime
DS-106,104.07082143853368,30.63874800791773,1044,10045.8998163735,103922.995359601,daytime
FA-84,104.17667140113272,30.70822766052704,77,740.9331005198608,103923.012679518,daytime
DY-69,104.08851723102818,30.75452387767974,52,500.37048894083046,103922.995359043,daytime
EF-123,104.11198671015649,30.58746097475097,31,298.29779148395664,103922.995359043,daytime
DW-72,104.08233799299572,30.745103319744032,372,3579.572901218376,103923.012679357,daytime
CK-115,103.9648667433195,30.60999855150784,1508,17850.580137619523,84479.0470883318,daytime
DN-98,104.0549114666756,30.66520176368409,3310,31850.500814555056,103923.012679518,daytime
CL-124,103.96810285383202,30.5832739255815,58,558.1054523396353,103923.012679518,daytime
EU-108,104.15838930318992,30.633131498873325,674,7067.9796723912295,95359.6404122047,daytime
DV-94,104.0798423880494,30.677883496382456,2990,28771.303114097755,103922.995359043,daytime
CA-82,103.93254474704294,30.71259381472157,24,282.3549956689448,84999.3815166617,daytime
DF-106,104.03011193106585,30.640013528732453,4946,47592.92357365236,103923.012679518,daytime
EP-79,104.142060218132,30.72519494841787,24,230.9402923316172,103922.965359104,daytime
EK-86,104.1266056539853,30.70164912886823,8385,80684.7511859191,103922.982679574,daytime
ED-125,104.10578667623696,30.581167016922965,4738,45591.434352907854,103923.029999994,daytime
ED-101,104.10509691535242,30.65617992706826,1997,19216.144871835582,103923.029999994,daytime
CV-113,103.999034060626,30.61789817136041,58,558.1054523396353,103923.012679518,daytime
DI-134,104.0403811829894,30.55100675623445,5756,55387.16412198885,103922.995359043,daytime
DM-69,104.050136684892,30.752875779737465,370,105522.51085252306,3506.36084197347,daytime
CT-87,103.99193186418026,30.6991106644758,24,230.94018717502155,103923.012679518,daytime
CC-84,103.93859953311151,30.706499755523154,1354,13028.875559810973,103923.012679357,daytime
CL-98,103.96724036297744,30.66453454839008,1073,10324.950868283257,103923.012679518,daytime
DI-92,104.0390855492983,30.68227694451513,2787,26817.93370534797,103922.995359043,daytime
DP-82,104.06068970522584,30.71525459108408,2359,22699.495897744822,103923.012679518,daytime
EG-126,104.11521477405728,30.57654281372864,3644,35064.41841940744,103923.012679518,daytime
CH-95,103.95461521008882,30.67381052628152,3329,32033.3430488314,103922.965359104,daytime
DD-121,104.02432154507058,30.593084677374726,1385,13327.177148777337,103922.982679574,daytime
CO-115,103.97720918132646,30.609914167665963,2172,20900.09042268238,103922.995359043,daytime
DQ-77,104.06368657512768,30.729341751924384,263,2530.7195511262776,103923.012679518,daytime
DB-119,104.01800088707122,30.59928854699081,835,8034.795351261412,103922.995359043,daytime
DW-122,104.08381375093629,30.58882855345396,246,2367.136918547636,103923.012679357,daytime
EP-81,104.14211557058448,30.7189439103774,27,259.80775387312354,103922.995359043,daytime
EN-101,104.13640623951098,30.65639173970097,1942,18686.907031099,103923.029999994,daytime
EN-109,104.13662839593196,30.63138732481023,8646,83196.1885637909,103923.029999994,daytime
DT-53,104.07164877786222,30.804603229631976,28,4272.621521622177,6553.35368656043,daytime
DH-106,104.03637259477996,30.640060084944302,4994,48054.8119572745,103922.99535872,daytime
CY-101,104.00805616666337,30.653912673728527,2284,21977.811475785707,103922.995359043,daytime
EC-134,104.10456710423604,30.55202146504651,42,30516.91056170761,1376.28610586491,daytime
CP-113,103.98025660713954,30.617752299905373,2244,21592.90750086452,103923.012679518,daytime
DW-83,104.08266365032192,30.710723199365187,370,3560.327885620428,103923.012679357,daytime
EM-81,104.13273065371604,30.71731870037713,25,240.56280451284888,103922.965358781,daytime
CM-117,103.9710166580252,30.60361396579893,168,1616.5817768914023,103922.982679574,daytime
EP-83,104.14217090572718,30.71269286712372,24,230.94022566499868,103922.995359043,daytime
DF-126,104.03152558603632,30.577948271033502,25,579.7552660878706,43121.6436699186,daytime
DC-123,104.02127125487836,30.58524748736873,40,384.90042306938153,103922.982679574,daytime
EM-123,104.13390166162392,30.58604578886004,1523,14655.086050922757,103922.965358781,daytime
DH-111,104.03652746021612,30.624432734211187,383,3685.421101248725,103922.99535872,daytime
DE-112,104.0271848676893,30.61967463062125,858,8256.115450855314,103922.965359104,daytime
EQ-99,104.14575786892544,30.661142141383536,128,1231.6809982667817,103923.012679518,daytime
CX-95,104.00471721790228,30.67420400571832,1468,14125.84788095058,103922.965359104,daytime
DU-138,104.07729071961388,30.539797587766245,4067,241385.729533444,16848.5519332928,daytime
DK-90,104.0452874483498,30.6885740313789,2140,20592.17012179572,103922.995359043,daytime
DY-127,104.09015823110096,30.57332386384006,4953,50784.84533153704,97529.0949035188,daytime
FF-85,104.19234773158708,30.7067632545434,199,1914.879371138948,103922.995359043,daytime
EN-70,104.13547043814332,30.753279755403348,193,1934.071144704045,99789.503880703,daytime
DK-138,104.04675712532864,30.53947712226777,2047,57628.48284272334,35520.6297133757,daytime
EG-102,104.11453241060632,30.65155596975124,2147,20659.53020836016,103922.982679015,daytime
DY-63,104.0883404952184,30.77327659768106,1991,19158.416220792184,103922.995359043,daytime
CT-105,103.99251586512064,30.64285328673436,3273,31494.47711782152,103922.982679015,daytime
DF-133,104.03095218908514,30.55562553504437,3371,32437.47379029157,103923.012679518,daytime
DG-83,104.03254159786631,30.71035938380775,3691,35516.67628595852,103923.012679518,daytime
CQ-90,103.98265003195552,30.6880985165231,2791,26856.419266895213,103923.012679518,daytime
DV-61,104.07886200346742,30.78102374164733,836,8044.417860664121,103922.995359043,daytime
CV-71,103.99767900741386,30.74916537760824,1169,11248.71161698334,103923.012679518,daytime
DT-109,104.07402618824148,30.63095658577367,3790,36469.2984798482,103923.029999994,daytime
DJ-97,104.04235602124996,30.66823552587326,3649,35112.525106323505,103923.029999994,daytime
EP-102,104.14269572759692,30.653307645481743,1467,14116.221293773044,103922.995359043,daytime
CF-82,103.94791189494715,30.71438960316479,1825,17561.076733100595,103923.012679518,daytime
EW-121,104.16542040434834,30.59236297145303,551,6608.061817021568,83382.9972020981,daytime
DZ-92,104.09231032329468,30.68422260906655,2619,25201.347925474227,103923.012679518,daytime
ES-82,104.15155555199875,30.71431739032958,483,4647.672041508098,103922.995359043,daytime
DP-108,104.06147574303158,30.63399231520438,5975,57494.4840987814,103923.012679518,daytime
EM-109,104.13351217999316,30.6298037250506,2148,20669.15019708162,103922.99535872,daytime
EA-113,104.09606752965966,30.617045899075208,1035,9959.295571922805,103923.012679518,daytime
FA-94,104.17693665423648,30.67697205037527,301,2896.3748474867284,103923.012679518,daytime
CW-101,104.00179466370848,30.65386473453964,2557,24604.752441938752,103923.012679518,daytime
DA-75,104.0134914982086,30.7352212089318,2807,27010.37939172038,103923.012679357,daytime
EB-72,104.0979923148417,30.746775929855183,50,481.12547013541393,103922.995359043,daytime
CZ-74,104.01031019606224,30.73988544367307,2065,19870.484340987587,103922.982679413,daytime
CR-86,103.9856347825276,30.70218727250464,27,259.807753873931,103922.99535872,daytime
EQ-98,104.14526241356924,30.66406104309579,153,2176.547309267859,70294.819390563,daytime
DQ-80,104.06377719574144,30.71996540102896,987,9497.415197572762,103923.012679518,daytime
EB-84,104.09834151337613,30.709270181031403,1630,15684.694854188998,103922.965359104,daytime
EI-120,104.12130236036757,30.595338595353144,28,269.4302632758318,103922.995359043,daytime
DE-124,104.02755957897013,30.582168908510223,994,9564.774346292028,103922.995359043,daytime
DO-80,104.05751132647984,30.71992005840189,547,5263.512643297788,103922.99535872,daytime
DH-81,104.03559644875224,30.71819626374528,2161,20794.24281931722,103922.99535872,daytime
DH-113,104.03658937248191,30.61818178373551,2563,24662.49159921797,103922.99535872,daytime
DA-109,104.01457121945212,30.62895674905252,215,2068.839176779438,103923.012679357,daytime
CB-81,103.93534699951924,30.71741277904649,188,1809.031466207136,103923.012679357,daytime
EP-93,104.14244732210088,30.6814375564424,1488,14318.29399122992,103922.995359043,daytime
EL-93,104.12992030090892,30.68135425711965,998,9603.264383902862,103922.995359043,daytime
FG-83,104.19544144016923,30.71147105316828,24,230.94022566499868,103922.995359043,daytime
DJ-108,104.042694830283,30.6338553931399,3037,29223.55131485461,103923.029999994,daytime
DT-87,104.07337025717936,30.699717319000605,24,230.9401486850545,103923.029999994,daytime
DO-74,104.05732882989916,30.738672713669683,71,683.1981675944112,103922.99535872,daytime
EJ-134,104.12448840914524,30.553143502183573,24,289.65572615133505,82856.9844583734,daytime
DP-103,104.06132482999566,30.649619756330097,1608,15472.992540643212,103923.012680077,daytime
CJ-109,103.96134579697096,30.630105327764777,2761,26567.744032926435,103923.012679518,daytime
CK-91,103.9638924810949,30.68482459879137,541,5205.77908965805,103922.965358781,daytime
EG-119,104.11501601595694,30.598421741273427,24,230.94018717502155,103923.012679518,daytime
EP-77,104.1420048483731,30.73144598034213,928,8929.688725713282,103922.995359043,daytime
DT-82,104.07322086702015,30.71534465491413,1591,15309.407356580075,103923.029999994,daytime
DC-124,104.02152373600796,30.582227670208123,24,271.1786270880921,88502.5499896923,daytime
CD-82,103.94164660773129,30.71433867663601,116,1116.2110907141605,103922.995359043,daytime
CP-83,103.97927148787348,30.711514324639182,113,1087.343381282393,103923.012679518,daytime
DT-101,104.07378792890394,30.65596057400223,4255,40943.76386062113,103923.029999994,daytime
CS-120,103.98988861534694,30.594384783322475,1957,18831.247762563216,103923.012679518,daytime
DD-135,104.02475946273942,30.549327839128942,114,1096.9658890813523,103923.012679518,daytime
DW-104,104.08328380683966,30.645087909677923,2782,26769.816696746027,103923.012679357,daytime
EY-89,104.1705397872711,30.69256001968472,194,1866.766824125406,103922.995359043,daytime
CN-85,103.97307254629942,30.705214168797585,946,9102.893894962031,103922.995359043,daytime
DR-129,104.06836440565492,30.568401565566354,809,7784.610106790998,103922.995359043,daytime
DH-112,104.0365584187745,30.62130725928811,578,5561.810434782671,103922.99535872,daytime
EB-93,104.09860298274631,30.68114072518529,1938,18648.423222448644,103922.995359043,daytime
CU-76,103.99496946936982,30.731816135031323,967,11241.528293750956,86020.3323544135,daytime
CS-92,103.98897884262016,30.681896626670888,1397,13442.643395146046,103923.012679518,daytime
EB-63,104.09772998584144,30.77490509625452,734,7062.923940475291,103922.965359104,daytime
DS-81,104.07007307560912,30.716884982065043,52,500.3706333851705,103922.965359104,daytime
BQ-93,103.9013202846685,30.678905966153383,254,3678.080678238818,69057.7565366574,daytime
DU-62,104.0757719011743,30.77631327911452,1152,11085.130831919936,103922.995359043,daytime
DN-103,104.0550635048318,30.649574388911567,1967,18927.472840450995,103923.012680077,daytime
ES-124,104.15270100736342,30.583043770813607,170,1635.8265984604072,103922.995359043,daytime
EL-100,104.13011635831674,30.659475520475024,2959,28473.01354220545,103922.965358545,daytime
DU-96,104.07678511413192,30.670047561923603,3424,32947.472194873146,103922.995359043,daytime
