GRID_ID,lon,lat,population,population_density_km2,Ai_A,level_A,Ai_B,level_B,Ai_C,level_C,所属区,R_风险_昼,H_危险性,E_暴露度_昼,V_脆弱性,CDI,ESI,Quadrant
DD-120,104.02429022851386,30.59621015452987,161,1549.2237556324362,1.6785508285066153,供给充足,1.8934492221130512,供给充足,0.6334784533475437,供给不足,武侯区,0.0130787466665076,0.421406554910562,0.247192503395834,0.125553708526997,0.1057167256392975,1.8934492221130512,II
EK-81,104.1264648348958,30.71727668910595,1535,14770.553735287516,0.5203740653006536,供给不足,0.6349727442943381,供给不足,0.2365236250469682,严重不足,成华区,0.009490210323905,0.624525791840466,0.0491964732006451,0.308881209069686,0.0724766778486099,0.6349727442943381,IV
ES-107,104.1522382768568,30.6361786556206,967,9304.969278578124,0.3562814134126812,严重不足,0.430893123540268,严重不足,0.5065174581161374,供给不足,成华区,0.0080528841106826,0.49090684653527,0.0490875637713202,0.334180328490023,0.0591629511765072,0.430893123540268,IV
CH-102,103.95485069366468,30.65193288712701,2209,21256.123270582582,0.7065413773623661,供给不足,0.6655428560887158,供给不足,0.0962901713522623,严重不足,武侯区,0.0174063783410405,0.618872286143661,0.20164367701433,0.139483480545725,0.1458028972558956,0.6655428560887158,IV
CI-83,103.95736029033644,30.70977739172377,2975,28626.96070190372,1.5924177141728582,供给充足,1.7740000694588258,供给充足,0.802856242302842,供给不足,青羊区,0.0209490209972803,0.681755734077373,0.177758555346258,0.172863945245412,0.178617839047271,1.7740000694588258,II
BZ-81,103.93022370057636,30.717816429120138,25,994.8954168841198,0.8574937470032082,供给不足,0.5779478308510106,供给不足,0.2357684909283614,严重不足,青羊区,0.0126951183854134,0.604561306163777,0.125011115731331,0.16797620928991,0.1021632372027885,0.5779478308510106,IV
EL-80,104.129555627534,30.72198599687477,65,625.4631111760381,0.4534969722693443,严重不足,0.5299074117194116,供给不足,0.4883572341954811,严重不足,成华区,0.0288304862672842,0.686725318127799,0.0986371732725684,0.425626137963949,0.2516226123654012,0.5299074117194116,III
DW-59,104.08195240279062,30.785734132297247,658,6331.610131724977,1.435997834167372,基本平衡,1.5299808930183545,供给充足,2.1682037450723226,供给充足,金牛区,0.0317350554588019,0.812393393777345,0.123921640372503,0.315228681033984,0.2785271799996209,1.5299808930183545,I
EE-69,104.10732176506464,30.754654640417293,38,365.6553573040511,0.8924739171904035,供给不足,0.6124584462167737,供给不足,0.6834520195379256,供给不足,金牛区,0.0450308143808173,0.706050922577076,0.159767639364006,0.399194875928547,0.4016837039379368,0.6124584462167737,III
CM-108,103.97071910150396,30.6317426979858,755,7264.9933882142195,0.5087776635599357,供给不足,0.2634895434243291,严重不足,0.1692213970520313,严重不足,武侯区,0.0308443562931883,0.627425379685465,0.225060143356475,0.218431384165061,0.2702767737042651,0.2634895434243291,III
EK-84,104.12654933955378,30.70790015791239,424,4079.943306758714,0.6193691240628042,供给不足,0.6474403260320774,供给不足,0.3825912003699378,严重不足,成华区,0.0222682010924105,0.610806503993482,0.113954672721153,0.319925858120319,0.1908371968077249,0.6474403260320774,IV
EU-91,104.15806549127916,30.68622830739427,2162,20803.86786693228,0.729049894073025,供给不足,0.6647356766754278,供给不足,0.4971627695117399,严重不足,成华区,0.0133588503324594,0.41779740954635,0.0876761298730229,0.364688417207275,0.1083112818465315,0.6647356766754278,IV
ET-106,104.1553278515612,30.640887383306428,3173,30532.21724614491,0.3169118099103412,严重不足,0.3379178670740478,严重不足,0.1956988293497952,严重不足,成华区,0.0197448505952628,0.490355824779072,0.093238393532092,0.431864724183152,0.1674637979871312,0.3379178670740478,IV
DZ-84,104.09207627335827,30.7092265203366,2913,28030.37331002771,0.4489880796383149,严重不足,0.3935879632356331,严重不足,0.2401821089783715,严重不足,成华区,0.0248813295585067,0.602455932619497,0.104417636636273,0.395525455103636,0.2150421948357644,0.3935879632356331,III
CL-125,103.96813611923145,30.580148497398365,1940,18669.13298986072,0.2896934482562583,严重不足,0.348220310107336,严重不足,0.5029714207308399,供给不足,武侯区,0.0243915741893646,0.578991485477672,0.217853157384691,0.193376543888762,0.2105056678727345,0.348220310107336,III
CG-87,103.95123052066867,30.69722551273346,2362,22728.363421141705,1.0279943736560846,基本平衡,0.807184835200471,供给不足,0.5855804548953564,供给不足,青羊区,0.016282653020636,0.687279524369999,0.138939229987166,0.170516682709115,0.1353940063355486,0.807184835200471,II
FM-83,104.21423813682668,30.71158617327985,498,4792.009682548723,0.232422773042198,严重不足,0.0354610746330858,严重不足,0.0173936646634703,严重不足,成华区,0.0045278873190248,0.529652639976119,0.0274500018327667,0.311431180065383,0.0265114602536792,0.0354610746330858,IV
CI-91,103.95762907049344,30.684774486802667,824,7928.9487152292595,0.992643613029048,供给不足,0.7516724487262364,供给不足,0.3880228157381006,严重不足,青羊区,0.0342159140963539,0.639863971801949,0.219463577817112,0.243656518459019,0.301506983407258,0.7516724487262364,III
CY-138,104.00993504558129,30.539809278218808,75,154989.31574486132,0.0785029014504818,严重不足,0.0162425670774241,严重不足,0.0,严重不足,武侯区,0.0105734085685523,0.493677890592782,0.21079409380987,0.101604489496392,0.0825101728397047,0.0162425670774241,IV
CD-98,103.94219202650476,30.66433305484981,737,7091.789429796001,0.8272865562840656,供给不足,1.0207297019627986,基本平衡,0.5430921668303615,供给不足,青羊区,0.0198450521258645,0.71659507468004,0.12983837131801,0.213292392649046,0.1683919490069102,1.0207297019627986,II
DY-53,104.08887589357096,30.80367854868154,25,889.9589122754153,0.8265922907078832,供给不足,0.93810507465282,供给不足,0.0,严重不足,金牛区,0.0286839660389505,0.757067657978451,0.118522519460508,0.319671288355609,0.2502654185328364,0.93810507465282,I
EH-89,104.11727959089043,30.693771809515948,6585,63364.23214779693,0.7258023637601928,供给不足,0.6103970392606157,供给不足,0.6106519296663961,供给不足,成华区,0.0137968054946955,0.60299869589553,0.0747650052422502,0.306029857969439,0.1123679916393459,0.6103970392606157,IV
DQ-57,104.06308135071237,30.79185040749289,24,230.94018717502155,0.6058763980441534,供给不足,0.5481718589669491,供给不足,0.4152048297131988,严重不足,金牛区,0.0409239275137859,0.861667917041874,0.135556775507638,0.350361320180657,0.3636422567578131,0.5481718589669491,III
EC-81,104.10140169477332,30.717105620523927,2221,21371.59955285507,0.4918078310085306,严重不足,0.3487172959807056,严重不足,0.1173854868092666,严重不足,成华区,0.037258280657917,0.682433327599824,0.124110443030216,0.439900297676066,0.3296879464095175,0.3487172959807056,III
EE-133,104.10915799965642,30.55462116753319,24,230.94029233233493,0.0628163919029483,严重不足,0.0279147769613583,严重不足,0.0251628487314827,严重不足,锦江区,0.0126160324860632,0.389321855207738,0.127080993049761,0.254996027364557,0.1014306769545443,0.0279147769613583,IV
CY-117,104.00856613929018,30.60390554616632,73,702.4433891753355,1.286729640955948,基本平衡,1.092309282518471,基本平衡,3.137580825261215,供给充足,武侯区,0.0286050552048549,0.46906142992925,0.286369348826848,0.212954359467786,0.249534479886514,1.092309282518471,I
ET-101,104.1531144332154,30.65650195468625,7213,2118994590.2063744,0.4119658627235144,严重不足,0.262920970992112,严重不足,0.2461490396070587,严重不足,成华区,0.0883935138947073,0.584480553604985,0.517314283803549,0.292345129193816,0.8033455701041203,0.262920970992112,III
EN-102,104.1364340242682,30.653266192958743,2103,20236.130528527905,0.6240712413487506,供给不足,0.5905780861036285,供给不足,0.634689380159445,供给不足,成华区,0.0186411687931253,0.487353857667537,0.0827939578473163,0.461987353129312,0.1572405670243494,0.5905780861036285,IV
DT-131,104.07467986615583,30.56219511205672,593,5706.147820980373,1.3242306180363146,基本平衡,1.695287504176472,供给充足,3.2267423387183776,供给充足,武侯区,0.0171623279961767,0.358610899000985,0.231190843194387,0.207005595142594,0.1435422972919774,1.695287504176472,II
EQ-91,104.14553780136804,30.686146502555992,26,250.185274995098,0.8391184184689668,供给不足,1.0660439911828274,基本平衡,2.3088937463085704,供给充足,成华区,0.0062587963225819,0.447185537342178,0.0421218345514354,0.332273565247838,0.0425445981423826,1.0660439911828274,II
CH-112,103.95534947633205,30.62074043231431,49,525.6366689932385,0.5197121550387515,供给不足,0.6565266387224151,供给不足,0.0651287360248976,严重不足,武侯区,0.0283968341433494,0.657222677994515,0.250506284397806,0.172480006068877,0.2476057609396548,0.6565266387224151,III
CO-112,103.97711061423024,30.61929043437436,1553,14943.761416291723,0.8628875542251994,供给不足,0.8706385968602567,供给不足,0.7516846513827804,供给不足,武侯区,0.019200783724592,0.562279953212282,0.279966086975872,0.121972220015145,0.1624241921267344,0.8706385968602567,II
DR-128,104.06833453199312,30.571527093824635,3793,36498.1781644725,1.6543655438189175,供给充足,2.0056943863581727,供给充足,2.431955355123133,供给充足,武侯区,0.0186851209657001,0.385544293960783,0.260902875408941,0.185755964825836,0.1576476890867754,2.0056943863581727,II
DO-91,104.05784545932872,30.68554004719485,3107,29897.14534485686,0.7481918371288998,供给不足,0.655868126915026,供给不足,0.4790038232953734,严重不足,金牛区,0.077728245254955,0.649746688768306,0.239741597843964,0.498989483844864,0.7045548639665936,0.655868126915026,III
DR-82,104.06695527854532,30.715299774151635,1329,12788.314996199302,0.714694477413514,供给不足,0.4653320884013897,严重不足,0.2766552465070117,严重不足,金牛区,0.0410768262548628,0.657460671324604,0.168372173784331,0.371070802321872,0.3650585337508019,0.4653320884013897,III
EV-87,104.16107578370942,30.70031353691981,1778,17108.82171801532,0.7396355092618778,供给不足,0.3572738640686689,严重不足,0.1338980152837924,严重不足,成华区,0.0205753036498997,0.636541696119129,0.093725978290618,0.344873174008879,0.175156154031109,0.3572738640686689,IV
CX-91,104.0045889921205,30.68670567426346,419,4031.831439734769,1.1305589236699511,基本平衡,1.1571314220433122,基本平衡,2.168083323053484,供给充足,青羊区,0.0304257525108578,0.699474037309395,0.24868226542485,0.174914137967188,0.2663993127002233,1.1571314220433122,I
DR-108,104.06773607606752,30.634037353218783,5958,57330.91102133592,0.957049512637522,供给不足,1.086042996875452,基本平衡,1.1147277705320406,基本平衡,武侯区,0.0261530077122063,0.549412939103156,0.347061201405402,0.137156594346057,0.226821549583135,1.086042996875452,I
DP-73,104.06041686997877,30.743383598793528,1082,10411.553438473888,0.4265195404631289,严重不足,0.3599895396274601,严重不足,0.0316142709442737,严重不足,金牛区,0.0543220823935627,0.721457478163492,0.230419815170195,0.326772760245544,0.4877472583495818,0.3599895396274601,III
CD-89,103.94188539632697,30.69246126531935,24,230.9402923316172,1.1227372414376156,基本平衡,0.3984562897783928,严重不足,0.2742681317159512,严重不足,青羊区,0.0191927553455424,0.671902517894651,0.17543152832649,0.162825871681489,0.1623498265141802,0.3984562897783928,IV
DU-98,104.0768445473549,30.663796581861785,5170,49748.37361173468,0.7404046642664864,供给不足,0.5842448293540903,供给不足,0.1310757665954242,严重不足,锦江区,0.0632096183198189,0.536167930637098,0.297414678019071,0.39638748623815,0.5700711059369672,0.5842448293540903,III
CW-83,104.00121578757856,30.71012217610636,648,6235.385053725582,0.9771118607844136,供给不足,0.5074584880401749,供给不足,0.2258250232155061,严重不足,金牛区,0.0583468547350902,0.799877244755533,0.183697340294722,0.397092093123653,0.5250280915936963,0.5074584880401749,III
DF-125,104.03070959655123,30.58063652055924,674,6519.7149457820005,2.297806855033915,供给充足,4.688316511076456,供给充足,10.38538955453284,供给充足,武侯区,0.0145116552606057,0.430224821724006,0.269185196884912,0.125305552596348,0.1189895326001889,4.688316511076456,II
BW-85,103.91984012624934,30.703219435360804,464,4464.843618717083,1.6081850185881628,供给充足,2.643130732182262,供给充足,6.06913093836628,供给充足,青羊区,0.0177100021751553,0.605523263290554,0.154128946282443,0.189759519710991,0.1486153170819265,2.643130732182262,II
CZ-68,104.01000129832296,30.75857799154388,24,250.51262704266227,0.1869248312236195,严重不足,0.1180977014283979,严重不足,0.0,严重不足,金牛区,0.0504465711303683,0.737600151039101,0.159052853712198,0.430000727037893,0.451849007000537,0.1180977014283979,III
BO-92,103.89574206433092,30.681582956478472,25,532.4922899665543,0.1119605997964536,严重不足,0.0212203976055373,严重不足,0.0,严重不足,青羊区,0.0130261322257287,0.582366250801814,0.127307498973152,0.175697384782227,0.1052293663487677,0.0212203976055373,IV
EC-82,104.10143067545556,30.71398013249472,1500,14433.764104062418,0.4975081190287375,严重不足,0.4199052345768148,严重不足,0.1647551797951058,严重不足,成华区,0.0257699975668527,0.677873667577588,0.0902396499989317,0.421277448612325,0.2232737868407802,0.4199052345768148,III
FH-89,104.19871629181608,30.694299778089995,520,5003.704665952435,0.92399300396431,供给不足,1.4492898094330977,基本平衡,3.511389441208628,供给充足,成华区,0.0048065841380934,0.539309900733076,0.0274500018320547,0.324680179920131,0.029092985059482,1.4492898094330977,II
BQ-94,103.9022901937638,30.676360515089204,42,30678.52704316102,0.1816772608247636,严重不足,0.0376400297215761,严重不足,0.0,严重不足,青羊区,0.011752978356674,0.604737842288851,0.126155354659394,0.154054752826081,0.093436342282141,0.0376400297215761,IV
CY-108,104.0082794367305,30.63203460344945,182,1751.2967112929066,0.5512939778254683,供给不足,0.635995230641282,供给不足,0.4066907517746956,严重不足,武侯区,0.0371931069700246,0.509791028330979,0.310073957425446,0.235290817618413,0.3290842527881042,0.635995230641282,III
EB-125,104.09952967699527,30.58112387792133,3850,37046.66120042688,0.3782349544616211,严重不足,0.328584710587276,严重不足,0.2245078073347138,严重不足,锦江区,0.0128568794592009,0.369491197746447,0.138541971373093,0.251159790561404,0.1036616045899416,0.328584710587276,IV
CX-124,104.00484536361216,30.584254062599577,98,3126.994066940795,1.547580219667721,供给充足,3.166448911795025,供给充足,6.568997113229148,供给充足,武侯区,0.0101818325351783,0.487899108446489,0.192594023286513,0.10835603868174,0.0788830656237305,3.166448911795025,II
EF-59,104.11014460624448,30.78747197998978,24,234.27688403493244,1.5155184543766258,供给充足,1.7247376887505197,供给充足,0.0,严重不足,金牛区,0.0307761604945057,0.749915120028239,0.123921870711338,0.331172576737985,0.2696450867458743,1.7247376887505197,I
EF-122,104.1119582135504,30.59058653268314,1751,16849.013964142196,0.7433979744645305,供给不足,0.6007685853660689,供给不足,0.2292692728747755,严重不足,锦江区,0.0282395622683264,0.405265521261857,0.209195323696968,0.333093633133082,0.2461489762946638,0.6007685853660689,III
CC-87,103.93870216583318,30.69712372888453,165,1587.7137868307314,1.2936037844478565,基本平衡,0.992803857869966,供给不足,0.510232107235604,供给不足,青羊区,0.0152179120317002,0.65931269867119,0.134779386038652,0.17125377559406,0.1255314780014307,0.992803857869966,II
DQ-81,104.06380739317386,30.716839947363347,234,2251.667474955882,0.7269773368604118,供给不足,0.5626998819651584,供给不足,0.2339273844382972,严重不足,金牛区,0.0263040990358182,0.666534681455195,0.11657068620473,0.338541041727956,0.2282210847523889,0.5626998819651584,III
DR-131,104.0684241389738,30.56215050266016,856,8236.870426494344,1.5977437081766048,供给充足,1.9666020211641613,供给充足,3.56676412159334,供给充足,武侯区,0.0155549956063289,0.375644235632884,0.235112642545018,0.17612344882177,0.1286538301417988,1.9666020211641613,II
EL-128,104.13089844083558,30.571959826492662,1659,15963.743099093032,0.2098011614851211,严重不足,0.1752307170673149,严重不足,0.0,严重不足,锦江区,0.0110598659055164,0.36464915240107,0.127272300214671,0.238309173118523,0.0870161506493345,0.1752307170673149,IV
EP-98,104.14258536830847,30.66580984380515,3064,29483.36880989817,0.7715781490901921,供给不足,0.9473606518976758,供给不足,1.2180300027191435,基本平衡,成华区,0.0190825727948362,0.42283808624799,0.107472072605603,0.419920623751121,0.1613292228748374,0.9473606518976758,II
DE-75,104.02582720401388,30.73508288501233,950,11459.985318048188,1.0255891286949592,基本平衡,1.1023624139027448,基本平衡,0.7358212644245337,供给不足,金牛区,0.0511178039104438,0.806852073367573,0.154601350363124,0.409793424418781,0.4580665306810145,1.1023624139027448,I
ER-95,104.14876567928206,30.675227662181893,1029,9901.56338345984,0.7816157050079184,供给不足,1.097034558693528,基本平衡,1.33763189461329,基本平衡,成华区,0.0158943020507517,0.422967150483021,0.0834844015350192,0.450121216880154,0.1317967723754902,1.097034558693528,II
EP-105,104.14277845176386,30.64393098160853,1491,14347.165661178888,0.4837777858959848,严重不足,0.5492900641111665,供给不足,0.5483324937717632,供给不足,成华区,0.0132848340190243,0.525265880274043,0.0743660156940519,0.34009670751839,0.107625680375351,0.5492900641111665,IV
CS-121,103.98992103358904,30.59125933883521,25,240.5626949739808,0.9995795801054964,供给不足,1.1728034334021096,基本平衡,0.31342899830771,严重不足,武侯区,0.012129572626766,0.533171233321347,0.192303684364685,0.118301754266469,0.0969246757809397,1.1728034334021096,II
BS-91,103.90752236369012,30.68436272226792,24,230.9402538416289,0.6968644924932987,供给不足,0.3129780901440317,严重不足,0.1695894966804256,严重不足,青羊区,0.0131257860234639,0.605327533757286,0.124961125568137,0.173524164964494,0.1061524438051435,0.3129780901440317,IV
DG-72,104.0322017984244,30.74474297961925,423,4082.809299440399,0.6723779500687093,供给不足,0.418657614216261,严重不足,0.0,严重不足,金牛区,0.0275921929037107,0.786903873511832,0.112075186901585,0.312863617627376,0.2401524956787126,0.418657614216261,III
DY-79,104.08881142269932,30.72326922203342,784,7544.047371723291,0.5362103168600018,供给不足,0.8994983884373191,供给不足,0.2732342768115613,严重不足,成华区,0.0084256788951497,0.784074858474739,0.0344682933562493,0.311765170300829,0.0626160906374878,0.8994983884373191,II
DC-97,104.02045313513814,30.66650941472529,1946,18725.40558242612,1.2290217018064622,基本平衡,1.6352073219084509,供给充足,2.027960014558436,供给充足,青羊区,0.0635616350661516,0.614703754606744,0.324315404352914,0.318831790001407,0.5733317816983655,1.6352073219084509,I
EP-94,104.14247493997864,30.678312016789626,1334,12836.427543212843,0.8957518695912539,供给不足,1.2204024316044124,基本平衡,1.333322762931712,基本平衡,成华区,0.0252550146223885,0.560559802465075,0.0981941543491703,0.458817567957659,0.218503580814954,1.2204024316044124,I
CO-122,103.97743899142252,30.588036157090286,667,6418.213771606422,0.622060280036528,供给不足,0.3718015421998251,严重不足,0.1459257465089029,严重不足,武侯区,0.013864339431809,0.556929023795008,0.206202077483628,0.120727524230811,0.1129935478781098,0.3718015421998251,IV
DX-81,104.08572259688108,30.7185589823294,727,6995.563169854192,0.5028997262504946,供给不足,0.6982270031921386,供给不足,0.7964517697565773,供给不足,金牛区,0.0315296831527074,0.64965826611189,0.146561880461211,0.331141498088008,0.2766248486261246,0.6982270031921386,III
DR-78,104.0668348751114,30.727801592936963,28,269.4302632758318,0.5927771978813313,供给不足,0.3850385605458881,严重不足,0.2303847746744469,严重不足,金牛区,0.0260469929480388,0.683471153886456,0.116952383742241,0.325857952702619,0.2258395514950537,0.3850385605458881,III
DS-129,104.07150735294806,30.56686114637508,26,250.18524447041523,1.5009020321310225,供给充足,1.78946754615071,供给充足,4.295694245101606,供给充足,武侯区,0.0091480791994752,0.371371947322195,0.21131464474343,0.1165711886549,0.0693075710482372,1.78946754615071,II
ED-83,104.10457789307776,30.712439032469657,160,1539.600991233697,0.5170842079153336,供给不足,0.5544862390313264,供给不足,0.2426282211563529,严重不足,成华区,0.0240111900734458,0.66829365148973,0.108790466047671,0.330259647398507,0.2069822296280519,0.5544862390313264,IV
DI-118,104.03988861169852,30.60101476556128,1613,15521.107666568454,1.1059575703824127,基本平衡,0.8695774063408621,供给不足,0.3849242316784951,严重不足,武侯区,0.0264833689700181,0.439928701325384,0.265338402998108,0.226877184312082,0.2298816339600127,0.8695774063408621,I
CW-100,104.00176254664468,30.65699016121133,1437,13827.543707104414,1.169593205023731,基本平衡,1.2874044287176791,基本平衡,0.5969405966821639,供给不足,武侯区,0.0471083946588413,0.573740086605473,0.390176974892968,0.210436695242697,0.4209280033228004,1.2874044287176791,I
DP-78,104.06056849249732,30.72775638752377,1902,18302.009833620457,0.6319100424353488,供给不足,0.6246976150455733,供给不足,0.1499573978353012,严重不足,金牛区,0.0378942848150445,0.697723048643167,0.167112360743845,0.324999034536062,0.3355791528958538,0.6246976150455733,III
DL-76,104.04797432764676,30.73391593532983,450,4330.129231218725,0.7165744924070843,供给不足,0.7775204021866624,供给不足,0.707368242698959,供给不足,金牛区,0.0459091577564294,0.737051975575553,0.181918376864863,0.342392811615473,0.4098196604936409,0.7775204021866624,I
CP-96,103.97969894031756,30.6708842831643,252,2424.871965337726,1.2384311290179553,基本平衡,1.2093261970601117,基本平衡,0.5544687019751136,供给不足,青羊区,0.027120933710933,0.711464096559558,0.225549715689887,0.169008818044318,0.2357872958885467,1.2093261970601117,I
DN-70,104.05295806406076,30.75151458842905,32,9965.29209293367,0.345201860971956,严重不足,0.4876284992078414,严重不足,0.5066267289632724,供给不足,金牛区,0.0318137530535173,0.799059619815169,0.129075695148325,0.30845459815042,0.2792561434430997,0.4876284992078414,III
CV-75,103.99817559999794,30.736589151415554,2842,35950.254134589064,0.6973484368669101,供给不足,0.603777618196137,供给不足,0.0,严重不足,金牛区,0.0261170548310109,0.743963913834975,0.107861923235085,0.325464908988687,0.2264885236987486,0.603777618196137,III
CK-102,103.96425928890254,30.65044537495631,534,5138.421504422092,0.8293078445527551,供给不足,0.6037719964158443,供给不足,0.2678295724187808,严重不足,武侯区,0.021932665727405,0.64108241455884,0.203349499800477,0.168242009595838,0.1877291854896175,0.6037719964158443,IV
DM-121,104.05249621628565,30.591730024621896,358,3444.8577920274047,1.1427949121300691,基本平衡,0.724652787296134,供给不足,0.6018578017885345,供给不足,武侯区,0.0209761154218758,0.396487138588374,0.277021907238761,0.190977342199367,0.178868810441297,0.724652787296134,IV
DY-122,104.09007121887524,30.58887245785599,2849,27414.529288315887,0.6694273541665968,供给不足,0.7262783973120339,供给不足,1.3995570693553063,基本平衡,锦江区,0.0231124013612363,0.403630364146626,0.15580418220935,0.367520974854927,0.19865689113478,0.7262783973120339,IV
EM-101,104.1332892358188,30.6548081263277,29,279.0527726794074,0.6504632619627397,供给不足,0.6195883580287563,供给不足,0.7353982404224477,供给不足,成华区,0.0076645531328487,0.497079527992953,0.0381972874690749,0.403671825641916,0.0555659023996667,0.6195883580287563,IV
EZ-94,104.17379170761735,30.67851495617909,24,230.94022566499868,0.5038846720502159,供给不足,0.3802376720209489,严重不足,0.1211209137675718,严重不足,成华区,0.0052263083375242,0.573387661867758,0.0274500018327667,0.332050628758912,0.0329808243109216,0.3802376720209489,IV
DA-74,104.01345965474184,30.738346607511,1888,18167.29472446316,0.9052999839466076,供给不足,1.286674209751474,基本平衡,1.6527340631361391,供给充足,金牛区,0.0532698847153716,0.775859831988537,0.184904962363369,0.371321351269165,0.4780009167302694,1.286674209751474,I
EL-70,104.12927460405932,30.753241005679428,486,4676.539569716223,0.8136536625611639,供给不足,0.7965431730364063,供给不足,0.5838473994375111,供给不足,金牛区,0.0348153137481081,0.653613595258634,0.12594630791917,0.42292542605748,0.3070591281169256,0.7965431730364063,I
CH-103,103.95488431313058,30.64880750472706,1939,18658.04573175117,0.5911212279529335,供给不足,0.4713037211685399,严重不足,0.0932853495509777,严重不足,武侯区,0.0189209519970675,0.622752107375932,0.232500834402468,0.13067823564763,0.159832154842386,0.4713037211685399,IV
DF-90,104.02961232338772,30.690020701530404,3440,33101.42682841975,1.0573917489088085,基本平衡,0.8354686113632075,供给不足,0.8156449442501614,供给不足,金牛区,0.0868620808173316,0.662455689519663,0.275892114981079,0.475263110415626,0.7891601463490723,0.8354686113632075,I
CN-100,103.9735685540084,30.658333374709905,136,1308.6616565528698,1.2055861700437158,基本平衡,1.238979786583467,基本平衡,0.6517670477187658,供给不足,武侯区,0.0170037338493872,0.651535078455981,0.219160420927812,0.119081520057164,0.1420732646515603,1.238979786583467,II
CT-93,103.99212671381146,30.6803582605236,740,7120.655771229831,1.153249401249075,基本平衡,0.8534711929473835,供给不足,0.2907879262467921,严重不足,青羊区,0.0416523407146152,0.718685799733613,0.220678772536761,0.262627251559033,0.3703894336832594,0.8534711929473835,I
ER-78,104.14829909313764,30.72836173836168,613,5898.597280762008,0.3065051084877793,严重不足,0.3441465032721644,严重不足,0.0,严重不足,成华区,0.0066150430218457,0.65293135752647,0.0297823547712861,0.340177914167812,0.0458444552925586,0.3441465032721644,IV
FC-87,104.18301573000088,30.698890556250845,524,5042.194927034809,1.3144463877187795,基本平衡,2.026136331445939,供给充足,1.3565396545723252,基本平衡,成华区,0.0155905092418529,0.58195777831642,0.069512396760026,0.385395430186435,0.1289827873626089,2.026136331445939,II
DG-93,104.03285330784507,30.67910501774912,2395,23045.90617850736,1.0298993087117514,基本平衡,0.7400893198578775,供给不足,0.5105426837046467,供给不足,金牛区,0.0871665842632047,0.59385929025986,0.302844498224488,0.484670721022082,0.7919807138804882,0.7400893198578775,III
DX-54,104.08400720206654,30.803450926321712,26,755.4840890074386,0.7693685874436278,供给不足,0.6990419248190265,供给不足,0.0,严重不足,金牛区,0.035427421112015,0.834385426165138,0.13103120170091,0.324039613718469,0.3127289823657866,0.6990419248190265,III
CV-104,103.99874444073828,30.646027086370605,953,9170.249932408147,0.7958407057114503,供给不足,0.5011599776568195,供给不足,0.5951529323964905,供给不足,武侯区,0.0446274532364512,0.564035085966096,0.390830064465748,0.20244544939244,0.3979474330922272,0.5011599776568195,III
DC-116,104.02105131906842,30.60712580081301,24,230.94018717502155,1.1245463549808834,基本平衡,1.058542933536195,基本平衡,1.389564598736833,基本平衡,武侯区,0.0109842363907499,0.444129429001441,0.197416226924532,0.125278767467533,0.0863156063479212,1.058542933536195,II
FL-86,104.21116893158585,30.70375322523933,694,6678.0204124777065,0.417136277857945,严重不足,0.2570464148582808,严重不足,0.0623223329459306,严重不足,成华区,0.0053616420656789,0.525164793471404,0.0310688951835781,0.328606692523628,0.0342343993515722,0.2570464148582808,IV
EG-125,104.11518639337471,30.579668378741022,33,317.5427573656546,0.321900903011073,严重不足,0.109289386821566,严重不足,0.0317157411727073,严重不足,锦江区,0.0121141231590937,0.413016873875755,0.127638972193917,0.22979516730336,0.0967815697915503,0.109289386821566,IV
DY-62,104.08831102314454,30.77640204489664,1681,16175.438305952615,1.4160364636322362,基本平衡,1.2360336538702317,基本平衡,1.121203214523154,基本平衡,金牛区,0.0426425070198106,0.784025033464204,0.180599830293742,0.301158733490376,0.3795611884498708,1.2360336538702317,I
EF-96,104.111215735062,30.671850498268487,4069,39153.99075961999,0.8173586609511021,供给不足,0.8274820850973865,供给不足,0.5177320733212485,供给不足,成华区,0.0271711628948028,0.504777296899566,0.120289652962958,0.447486708863726,0.2362525609194446,0.8274820850973865,I
ES-95,104.15191090093413,30.67368536774665,558,5369.36024671122,0.6781086009104822,供给不足,0.8994015675019968,供给不足,0.9235642904846793,供给不足,成华区,0.0205891237960227,0.413879088731719,0.159222472303096,0.312435243583618,0.1752841678712224,0.8994015675019968,II
DZ-73,104.0917539764118,30.743606738984653,373,3589.1954090117933,0.4902541793093519,严重不足,0.8649934746329998,供给不足,0.0,严重不足,金牛区,0.0346822348248795,0.725870512527195,0.149534879931269,0.319525419660569,0.3058264389797038,0.8649934746329998,I
CE-96,103.94527213049338,30.66904655380775,553,5321.247699697678,0.974520688482698,供给不足,1.2967833218399685,基本平衡,1.6423352212874067,供给充足,青羊区,0.0199750229079966,0.716921790401639,0.169350003985092,0.164524391850805,0.1695958479219567,1.2967833218399685,II
EO-100,104.13952334712216,30.65797528076849,797,7669.139993958498,0.6554623506978086,供给不足,0.6935660985577001,供给不足,0.4165537764279156,严重不足,成华区,0.0194012882969583,0.488340194766186,0.107371494785599,0.370014802028752,0.1642814344482301,0.6935660985577001,IV
DD-138,104.02485317749338,30.539951334178355,26,250.18520277294,0.3087501255926781,严重不足,0.2427911818426269,严重不足,0.0911108980317445,严重不足,武侯区,0.0119776253955634,0.465319202751809,0.214494904390953,0.120005947853322,0.0955172124742775,0.2427911818426269,IV
